ReviewID	Text
1459	They offer free self parking.
1459	People are also very nice.
1459	The front desk and the elevator to the suites and the elevator to the garage are all far apart.
1459	It takes a while to remember all the ways.
1459	But in general, this is a nice place to live.
1460	Check in was quick and very friendly, rooms big and gorgeous.
1460	The cleaning staff was excellent and very accomodating.
1460	Unfortunately the restaurants staff was inexperienced and very confused and not very outgoing.
1460	If you want a drink in the casino play at the card tables because that is the only place you will find waitresses.
1460	If ordering a drink from the slot machine be prepared to wait atleast half hour or more.
1460	Very dissappointed in that.
1460	Grazie desk staff was excellent !
1461	We really enjoyed our stay.
1461	Huge room and plenty of shopping to keep my wife happy
1462	The room was quite large and beautiful.
1462	3 complaints--no coffee maker in the room.
1462	We were told it was for safety ?
1462	The towels were very stiff and scratchy.
1462	A hotel of this caliber should be able to offer better bath linens.
1462	One of the bath towels had a lipstick stain on it that had not been removed in the laundry.
1463	While I have been to Vegas twice before, I still wanted to stay at Venetian.
1463	It is one of the most beautiful hotels in Vegas with amazing art and paintings.
1463	The indoor canal is very nice with amazing shopping and food options.
1463	The hotel is centrally located on the vegas strip so everything is easily accessible.
1463	The room was very comfortable despite the cost.
1463	The pool and other facilities are very nice and clean.
1464	The Venetian was amazing.
1464	Everything was top notch.
1464	I wish I could have stayed longer.
1464	I will definitely be back.
1465	Night stand had a light in it.
1465	Which hand to be unplugged to turn it off.
1465	Carpet needed to be steamed.
1465	Through out entire place.
1466	Excellent staff, very friendly - the free shuttle is a great service provided for guests.
1466	Hard to find a better place to stay close to LAX!
1467	The room was really nice, the bathroom was beautiful.
1467	The room safe was very small, couldn't fit everything we would have liked to put in it.
1467	Also (and I don't know how this is fixable), you hear EVERYTHING going on in the hallways.
1467	Several times every night, we would wake up to people being loud in the hallways (walking back to their rooms from the bars or casino).
1467	I wouldn't say this is the place to be if you are looking for a restful night of sleep, but if you can sleep through the noise it's a really beautiful place.
1468	This massive hotel is stunning on Las Vegas Strip, rooms are huge & very comfortable.
1468	public areas are impressive as is casino.
1468	Pool area is lovely but very crowded and impossible to find space at times.
1468	I feel like a lot of placing towels on beds at early hour and then disappearing half the day is tolerated at this hotel and i think they should review that.
1468	The concierge service wasn't impressive...
1468	when i spoke to them on phone i felt even tho i was asking for basic help, they couldn't really be bothered.
1468	When i went to the desk, i felt they seemed to be helping others ok but i got 'sorry cant help' my impression of Vegas is anything is possible, but i feel they only want involved in larger requests.
1468	They smiled at all times & they were very nice but they were no help atall.
1468	Overall love this hotel, but dont rely on their help.
1469	I've stayed at the Venetian two other times before - Overall the hotel is very nice.
1469	The suites are a good size and comfortable but needs an overall updating of the look.
1469	The staff is all very nice and accomodating but the speed of service was dismal to say the least, starting with them bringing our luggage to our room, which they didn't until we called again to remind them.
1469	From there the speed of service remained in a downward spiral - we had to call 4 times to request 2 blankets and they finally came 2 hours later.
1469	We called to request silverware and were told it would cost $10.00 (over $1 apiece), we requested ice buckets twice and it took over an hour.
1469	Shall I go on?
1469	Aside from this, the shops and restaurants were very nice.
1471	The Venetian has a wonderful shopping gallery and a good position on the Strip.
1471	It is a huge hotel so do not expect a relaxing place.
1471	Cool atmosphere and clean.
1471	Rooms are really large but the view is often on the pool side for basic suites which are on lowest floors and for ours aside the lifts...
1471	Overall a good place but make sure with them what you will get before going to Vegas.
1473	Beautiful hotel with a super friendly and accommodating staff.
1473	We arrived early in the morning, but even though check-in was not until 3 pm, we were given our room anyways.
1473	The room was very nice, and the hotel in general was spectacular with the winter festivities in front of the hotel off the strip every night.
1473	Not being centrally located on the strip requires a little more walking to visit all the hotel/ casinos, however public transit is plentiful.
1473	I would definitely return to this hotel in the future.
1475	Hotel room very nice, with lots of space for my husband and me.
1475	Recommend the Grand Deluxe Cafe, food is delicious and good price for quality.
1475	The Grand Canal Shoppes between the Palazzo and Venitian has very nice restaurantes (went to Otto and Cañoncito) and the atmosphere of the whole place is so pleasant.
1478	Closer to the main part of the strip (even though there was no view) but the bed was hard and there was no water pressure.
1478	It was noisy and the walls were thin.
1478	Sadly we paid less last year to stay at the palazzo and it was a much better room and it had a view.
1479	GREAT LOCATION, SHOWS, CASINO, FOOD (LOTS OF RESTAURANT CHOICES, SECURITY, PRIVACY
1480	Great room, a whole lot of space
1481	Felt like we were in the REAL Venus!
1482	The hotels was absolutely breathtaking.
1482	However I can't say the staff was eager to make our stay most enjoyable.
1482	We were travelling with friends and wanted to have a room next to them.
1482	We were told that was the case.
1482	When we got up to our rooms it turned out we weren't even that close.
1482	The woman lied to us and when we got back down to the lobby, she was gone.
1482	Clearly her shift ended.
1483	this is the second time at this hotel and we would stay there again.
1485	Service was great, hotel was good, with wonderful F&B outlets.
1485	However, be careful of touching the fridge and snack tray - these have built-in sensors - even lightly moving either (I thought I would store the kids' milk in the fridge) will result in charges for items.
1486	This hotel was so beautiful there were so many things to do and so much shopping available all within the hotel not including the short walking distance to the mall for more shopping!
1486	I would recommend this hotel to anyone!
1486	The hotel staff was so helpful and very nice everywhere.
1486	The room was absolutely a 10,it was beautiful, and the bed was so comfortable!
1486	We will definitely be staying here again!
1487	We stayed here for my boyfriend's 30th.
1487	Overall the hotel was great.
1487	Keep in mind the hidden costs and fine print.
1487	I prefer to be told straight out I need to pay rather than finding out later.
1487	I was told there 'may be' resort fees that apply, which there were.
1487	I inquired about the Venentian airline shuttle and it wasn't until boarding that they told us there were charges that applied, I just happened to have enough cash to pay for our small group with nothing leftover for tip.
1487	I prefer to plan and budget and some of these hidden costs really eat at the experience.
1488	It was absolutely awesome!
1489	The bath towels smelled horrible like they were damp.
1489	The drain had a unique smell coming from it.
1489	This place has a dated feel to it.
1489	The restaurant the table 10 is awesome (palazzo)
1490	I went with my family, I really thought I was going to have the best experience, but the room was not clean, the bathroom estab dirty and the bed had hair, it was nasty, and bueo I travel with my young children, and lobby of people do not speak correctly, ie you have to have patience because they are children and obviously is another type of treatment and the woman who was going to check in was very rude and was referring to me.
1491	Our stay at the Venetian was phenomenal.
1491	We spent a night in the Kings Suite, and I was very impressed with everything about the hotel.
1491	Unfortunately, our car was broken into in the parking garage.
1491	Security did their best to offer sympathy, but I was disappointment about the amount of revenue generated at an establishment as such with no camera systems in their parking garages.
1491	I understand that these things happen, and we need to do better at securing our personal items.
1491	It was just a big bummer at the end of an amazing trip.
1491	I hope the Venetian team considers a camera system for the parking garages for their hotel guests and casino patrons.
1492	We really like it.
1492	This is our second time in this Hotel.
1493	Overall excellent stay in Venetian when compared to other 5 *'s.
1494	Great hotel with all the staff super friendly, warm and attentive, always saying good evening to you and such.
1494	Thought I had lost something at the spa and the guys there went above and beyond to look for it; ended up just misplacing it in my room cause it was so big.
1494	Also, the $20 trick works well here: slid the front desk girl one and asked for a late check out and for the $30/night resort fee to be waived since I wasn't using anything it paid for.
1494	She gladly took care of all of it.
1495	Air circulation are very poor.
1495	Condition and upkeep are diaapointing.
1496	Good food and lots of entertainment!
1496	Well located in the center of the Strip.
1496	Blackjack rules in the hotel casino are not favorable.
1496	Other casinos in the area offer better blackjack games
1500	My wife and I have now been to Vegas three times, and have stayed at three different hotels.
1500	The Venetian, in our opinion, was simply average.
1500	To start with the good, the staff were excellent.
1500	Every staff member we encountered from check-in, to the cleaning staff and the attendants at the pool were exceptional.
1500	The room was also very clean when we arrived and thoughtout the remainder of our stay.
1500	What was somewhat disappointing is that we paid for a view of the strip, and I suppose in a sense our room faced the strip.
1500	However, we couldn't see much of anything except the road towards the parking garage and the rooftop of the neighbouring hotel.
1500	As well, we had to run the hot water in the shower for about 3-5 minutes each morning before the water would get hot enough to actually shower.
1500	Not sure what caused this, but I've never experienced that at any other hotel on the strip.
1500	All in all, we enjoyed most of our stay, but the view and water situation turned us off a little.
1501	MY ROOM STUNK LIKE BURNT MEAT, DAY AND NIGHT, I HAD TO SLEEP WHILE SMELLING THAT STENCH.
1501	I CALLED THE FRONT DESK TO COMPLAIN AND THEY SAID CARELESSLY, YEAH YOU MAY HAVE AN OPEN VENT BY A RESTAURANT WE CAN SEND YOU AN AIR FILTER, INSTEAD OF OFFERING TO CHANGE MY ROOM AND THEY SAID SORRY WE CANNOT COMPENSTAE YOU, I WASNT EVEN LOOKING FOR MONEY OFF...
1501	AS I WAS EATING BREAKFAST I WAS SMELLING THIS DISGUSTING MEAT OR PORK SMELL COOKING, IT WAS TERRIBLE...
1501	FOR WHAT I PAID, I WOULD NEVER EVERY STAY THERE AGAIN.
1501	WAY WAY OVER RATED...
1502	My husband and I stayed for 3 nights for his 40th.
1502	I'd stayed in the Palazzo before, which is amazing, but not the Venetian, so we decided to check it out.
1502	After we checked in and got to our room, I was immediately annoyed by the neighbors.
1502	They were extremely loud, and we're slamming the door repeatedly (like 20 times in 10-15 minutes).
1502	I knew that was not going to work, so we called the front desk to request a room change.
1502	Initially the person who answered the phone, Dennis, did not want to let us change rooms, but my husband insisted, and he did allow us to switch.
1502	After that, everything about the room was great.
1502	It was very clean, and was well decorated.
1502	The Venezia tower is beautiful to walk through, and the pool garden is perfect.
1502	The only negative thing about the facility is the layout.
1502	If you are stating in the Venezia tower, you need a map or GPS to find both sets of elevators to access your rooms.
1502	Those twisty hallways are certainly a detractor.
1502	Definitely wear comfortable shoes if you stay here.
1502	I didn't, and I was sorry.
1503	Enjoyed our stay at the Venetian.
1503	The pool area could use more variety of music other than the techno music from TAO Beach.
1503	Front desk was really helpful and friendly
1504	We were in town on business for an expo at the Sands, and this hotel was very clean, updated, and had plenty of good restaurants.
1504	We loved the fact that we didn't have to walk outside to get anywhere- the convention center and plenty of restaurants were all inside and connected through walkways.
1504	The only complaint would be that our room was very close to the hall with the elevators, and we could hear noise in that hallway through the late hours of the night- until about 3 am.
1504	We were here for business, not vacation, and had early wake up times, so this was VERY annoying.
1504	Next time I would ask for a room farther down the hall to hopefully avoid the noise of the late night partiers.
1504	This is why I have to give it only 4 stars...
1504	Everything else was great.
1505	First and foremost there was no complementary coffee in the room, so everyone had to leave the motel to get a morning coffee.
1505	I found the admitting desk to be not very friendly; when we checked out, they just said thank you for choosing the Venetian not even interested if we enjoyed our stay.
1505	The $25 resort fee is over the top; I found the coupons that were given for the resort fee were ridiculous and a bit insulting; the 30% off coupon was worth less than the $10 off coupon that was given in the street, and one free small coffee not two - there are 2 guests,, right?
1505	Not impressed with the other coupons either.
1505	I bought it for the Wi-Fi; I feel a $5 per day charge would be fair; I'm not going to spend a lot of time on the internet, but I wanted to go on a bit.
1506	Great hotel and staff top notch service friendly.
1507	Had a great 4 night stay at the Venetian with my best friend, we went for my birthday.
1507	The hotel is beautiful, the rooms are amazing and huge, and the beds are super comfy, I could live there.
1507	Great location, great view, just really enjoyed my stay.
1507	My negatives are the room cleaning only seems to happen if you are out of the room very early in the morning, we are late sleepers as we stay out late and room was cleaned and made up 1 of 3 days after we found a housekeeper and advised them we were leaving the room if they wouldn't mind popping over.
1507	There was no service card in rooms to hang out to advise housekeeping to make up room in the afternoon.
1507	Would have liked to have a free fridge that could be used to put other drinks and snacks in, the one in room is only the mini bar and if you remove anything you will get charged b/c it's on a sensor.
1507	Rooms are beautiful but would be nice to have that option to have a fridge to use other than the minibar rather than pay per day to rent one.
1507	All in all it was a fabulous stay, I would recommend to a friend or a stranger.
1508	Like the hotel location, very easy access to my favourite bakery, Bouchon and Grand Lux cafe.
1508	I was disappointed with my strip view room, after paying extra, I only got partial view of the strip and not so good view of the messy pool below.
1508	Room amenities were nothing exceptional, wished we could make use of the refrigerator.
1509	Really cool stay in this hotel, well located on the Strip with great atmosphere in the Hotel.
1509	Room is also fantastic, best looking room I've ever stayed in!
1510	We go to Vegas quite often so we're quite familiar with the hotels on the stripVery nice hotel.
1510	Every room from this hotel are suites so you will get a lot of space.
1510	The bed was super comfy but the pillows were not- they're the pillows that sink your head all the way down and gives no support to head and neck.
1510	The headboard of the bed was super dusty.
1510	I don't think the maids cleaned that area for awhileThe pool was nothing spectacular.
1510	I think they should clean the pool area more often.
1510	We went down to the pool at 11am and there were floaties at every corner of the pool.
1510	Don't know what they were but it looked like a build of a gunk and water particles that were forming bubbles.
1510	It was pretty disgusting to look at and discourage us to go into the pool.
1510	I expected better maintainence at a 5 star resortAll the staffs at the hotel was very pleasant.
1510	From front desk, security, show attendees, casino workers, restaurants staff, etc.
1511	Only problem was no hand towels left by housekeeping twice.
1512	The customer services was subperb!
1512	I love how many incredible restaurants this place and the Plazzo have.
1512	The showers in the rooms are amazing!
1512	The only bad thing I can say is that the hotel is so large, it's difficult to navigate.
1512	The casino is not a place I've ever won a cent.
1512	This is a perfect hotel for couples - very romantic
1514	I have always wanted to stay at the Veneitan Hotel but felt it did not fit my budget.
1514	I got a great vacation package deal through Spirit Airlines from Portland, Oregon to LV and this particular hotel was not that much higher than much more modest hotels.
1514	I am so glad I chose this hotel.
1514	From check in to check out I had a wonderful stay.
1514	The suites were very clean and comfortable.
1514	The front desk staff were accomadating and very courteous.
1514	I have never gone to Las Vegas and not waited in ridiculously long line to check in.
1514	My wait was less than 5 minutes.
1514	The Public House restaurant was amazing.
1514	Drinks and gambling so fun.
1514	We really felt no need to go out and explore other casino's and hotels as we were so happy being at Venetian.
1515	While you can get a great deal on this website, be prepared to pay resort fees, and outrageous amounts for food/drinks.
1515	But honestly, it's worth it if you can afford it!
1515	The pools alone are worth it.
1516	wont do holiday weekend again.
1516	but as for the hotel and staff it is well worth the money/
1517	it's nice hotel ,the room is big,everything is good,iwill stay here again.
1518	Rooms are soooo comfortable and ac is great!
1518	The beds are extremely comfortable and views are amazing.
1518	Second time coming here and looking forward to a third
1520	Everything in the hotel was great.
1520	However we did have some issues with the mini bar, we were continued to get charged throughout our stay there because all the items were on a weigh scale and any change in weight would trigger an additional charge, we never touched anything on the minibar so it was an issue that shouldn't have happened.
1520	But the employees were wonderful, the hotel was great, nice getaway!
1521	Staff were friendly and helpful.
1521	Great location on the strip.
1522	GIANT Hotel (kind of confusing initially to get your bearings) but great hotel with a convenient location.
1523	For a hotel that expensive it was extremely noisy and full of drunken red necks
1524	The valet and bag check service is abysmal.
1524	Prepare yourself for a LONG wait!
1524	When I pny up the cash for a room at these prices I expect my experience to be stellar from arrival to departure...
1525	It was a great experience to stay in the nice hotel in Venetian
1527	The hotel is the best on the strip.
1527	It has everything you need at your fingertips -- restaurants, casino, nightlife, pool, spa, shopping, entertainment and ambiance.
1527	It's within walking distance to Ceasar's, Wynn, Bellagio and a major mall if the shopping at each of those resorts isn't sufficient for you.
1527	The only complaint I have are that they charge a mandatory resort fee of $25 plus tax per night.
1527	It comes out to about $28 and it's supposed to be for high speed internet (which did not work that well inside the suite but worked better in public areas), daily newspaper (which you have to pick up yourself); gym (very nice but had i used it once maybe it would have been worth the charge); 1 coffee (at a cafe that was as difficult to find as the exit to the resort) and printing of your airline boarding pass (who needs that service if you have a smart phone - let's go green, Venetian!
1527	). Many resorts charge a similar fee but for the price they charge per room, I think it's an unnecessary imposition.
1529	Fav destination for couples and pretty much everyone who love Vegas for the Romance!
1530	Floor flooded after hard rain so elevators did not work.
1530	So that made us have to walk up and down the stairs for six floors.
1530	I did not like that at all!
1531	No hot water for baby's milk powder
1532	very bad in hospitality; booked it will be one of the best ones;  folks were quite rude; bad experience at checking ; in room dining is good and rooms are good ; but leaves a bad taste when people are not good
1533	We've stayed at the Venetian several times before and were always impressed.
1533	This time it was much less impressive.
1533	First and foremost they took away a slot machine that I always only play in Vegas - Jackpot Party.
1533	Last January, there were 2 of these in the hotel; now there are none.
1533	This in itself almost spoiled the trip for me.
1533	Second, we ended up havnig to pay $45 more a night for a room that was exactly the same as the last two trips to Vegas.
1533	The first room given to us this time was very dark, looking over the roof of a building and in poor condition.
1533	When we asked to get a room comparable to what we had before, we had to pay $45 a night more.
1533	At checkout, we complained and the manager knocked off the $20 a night resort fee, which we appreciated, but still didn't feel great about.
1533	The drink service was almost non-existent and quality of the drinks is embarrassing, to say the least.
1533	Over the span of a week, there was only one server that came back to us again after the first drink (and we tipped $5 for 2 drinks) and only one time that the drink actually tasted as it should.
1533	On one occasion, we became tired of waiting and since we were sitting right next to a bar, decided to buy ourselves a drink.
1533	The bartender appeared annoyed to serve us and charged $22 for 2 rum and cokes that were almost as bad as the ones previously served by the floor server.
1533	My nephew had a similar unpleasant experience.
1535	i did not like the fact that vendors were continously chasing you to either buy there products or get tickets for a show or tour.
1535	they hounded you non-stop which i found very annoying.
1535	i felt like i was in mexico and have the natives bothering me.
1536	The room was clean with wonderful views!
1536	It was my fiance's first time in Vegas and he was amazed.
1537	great hotel- clean , roomy suites.
1537	it's like staying at home in luxury!
1538	Great place to stay in Vegas
1539	We want stay there soon!
1539	luxury and perfect for everyone
1540	Hands down, the best hotel/resort in Las Vegas!
1540	Excellent staff and service.
1540	Best poker room in Vegas!
1541	The 3 of us ladies very much enjoyed our stay in the Venetian Hotel .
1541	The suite is beyond comfortable and the hotel must be constantly upgrading the rooms and hallways as everything was spotless and showed no sign of wear.
1541	Both the interior and exterior of the hotel are wonderful and the location is ideal if you are a shopper as it is directly across from the mall.
1541	The only issue we had was one of a delayed room cleaning which left us having to order fresh towels in order to get ready for our dinner and evening show.
1541	I would definitely stay at the Venetian again.
1542	I think the service by the staff is average compared to other hotels we've stayed at on the Strip.
1543	Great vacation with friends.
1543	Hotel pool is great!
1545	First time at the Venetian, second time to Vegas.
1545	It was such a nice hotel, my only disappointment was in the daily room service - two days - used facecloths taken no fresh ones left, one day - old towels left and no new ones, when we arrived to our room two packages of the pricey nuts were empty - I called down to advise the front desk and ask that I not be charged, it took 2 more days to replace those boxes.
1545	Small things, but disappointing when everything else was top notch - fitness centre (Canyon Ranch) is awesome, great pool and outdoor area, friendly staff, great location, easy to get a cab, lots of great restaurants and shopping - all in all very good.
1546	Other than not receiving towels in a timely manner our stay was extra special!
1547	First time at the Venetian and it was amazing!
1547	Location is perfect, hotel is amazing, restaurants serve amazing food, day clubs and night clubs are some of the top ones in Vegas .
1547	Pools and luxury suite was amazing also.
1548	The hotel itself was OK.
1548	I was unhappy with the mini bar situation as the only fridge in the room was stocked with what the hotel chooses and not what we preferred.
1548	I asked if they could remove some of the items I did not want and replace with different items we wanted.
1548	I was told not unless we wanted to pay for all the items in the fridge.
1548	I thought that was extremely unprofessional.
1548	Also, the staff did not replace the items that were used in the fridge until I called the front desk.
1548	I would have preferred to have an empty fridge available to stock with whatever we wanted.
1548	There are no fans in the bathroom?
1548	We requested non-smoking; which we received, but the entire hotel floor reeked of cigarettes as soon as you opened your room door.
1548	Why not have an entire floor non-smoking?
1548	Restaurants and shopping extremely overpriced.
1548	When we booked the room, we assumed a room with a view meant a view of the strip, but instead we received a room with a view of the Palazzo and a building under construction.
1549	As the title says, this Hotel, like most it seems in Las Vegas, is HUGE!
1549	You will get lost and probably more than once.
1549	We really enjoyed our stay there although we are not gamblers.
1549	Quite noisy in the general casino area but in your room, it could be a million miles away.
1549	The room was in fact a suite and it was first class.
1549	I recommend that you hire a car for a couple of days of your stay at least.
1549	If you do, book it before you go and collect it at the airport or have it delivered.
1549	We made the mistake of not doing this and Avis (The only car rental people in the Hotel) advised that they only had ONE car available.
1549	It was the most expensive car they had and it was a monster.
1549	We booked an early morning call and a shuttle bus to the airport.
1549	Fortunately we did not depend on the early morning call and there was an abundance of taxis even at 2.30am.
1549	Thirty five dollars including tip to the airport!
1549	By and large, the Hotel was 1st class although overpriced in many areas.
1549	It is Las Vegas after all and you have to expect everything to be at a premium I guess.
1549	We found an Italian Pizza place within the Hotel where the prices were realistic and one night they even did wine at half price.
1549	This pleased my Wife immensely.
1549	We only stayed 4 nights and I feel to do it properly two weeks would cover it.
1549	There is a lot to see locally and you will also want to see the Hoover Dam and The Grand Canyon etc. Lots of golf courses around too.
1552	It was the best two day vacation of my life ever .
1552	This hotel is so amazing.
1552	There's so much to see and the restaurants are absolutely fabulous.
1552	I enjoyed the entire staff.
1552	A very friendly environment.
1552	I will definitely stay here again.
1553	Exquisite decor luxurious so roomy.
1553	But easy to get lost in.
1553	Lux cafe terrific food.
1554	Went her to celebrate my birthday.
1554	Very nice rooms, and awesome service.
1554	We got the in room breakfast option and it was very good.
1556	The hotel was located in a comfortable part of the strip!
1556	The staff was very courteous.
1556	I even sent my wedding gown down to be cleaned and pressed and they did an awesome job.
1557	We stayed for 3 nights 4 days, did a lot of gambling, eating and went to see La Reve.
1557	We ate at The Cut, which was AMAZING best meal I have had yet, full lobster tails and three different steak trio with sides and wine.
1557	Sushi Samba was also amazing!
1557	So different, sushi was amazing, sea bass skewers, yellow tail fish tacos superb!
1557	Best Hotel we have stayed at yet on the strip.
1557	So unique with the river, Gondalla and European style inside with all the shops and things.
1559	As usual, the Venetian doesn't fail to impress.
1559	It feels easier to swallow than say the overly large Caesar's and certainly feels classier, especially on the casino side of the Paladin where there are non-smoking sides.
1559	The rooms were great, except some things didn't work, like the TV in the bathroom or the iPod doc in the bedrom - I would have rated the room as fantastic if but for those things.
1559	Great restaurant choices and pleasant staff.
1559	All in all, definitely worth staying in again.
1560	i will definitely go back there in the near future...
1561	Spent five days at the Venetian.
1561	Beautiful, large suite rooms, extravagant decor, friendly, attentive staff, centrally located.
1561	My only negative would be the food at the hotel can't compare to some of the other hotels.
1561	No buffet to speak of (both the Wynn and Caesars have incredible, delicious buffets and the Mirage has fantastic steak house) , the three restaurants we tried were just so-so.
1561	Also their slot machines were cold!
1562	The hotel is fabulous.
1562	the room was big and clean.
1562	We spent one day during the week at a very convenient price.
1562	Very good restaurants ( I suggest Otto, bastianich/ batali restaurant).
1565	A great spot with an amazing view.
1565	We had a suite with stepped down sitting area.
1565	Lots of room to sit and count the money I lost lol or relax after a long day.
1565	My wife was happy which sealed the deal for me.
1565	Everyone was good and it is defiantly worth the rating.
1568	Ok, room view was terrible.
1568	Not as nice as it looked online.
1568	We will try another hotel next trip.
1571	We lost water in our suite on day 2 of our stay which was annoying, but we we're quickly upgraded to a better suite effectively and efficiently!
1572	Excellent hotel - suite was amazing - although on 14th floor a little noisy during weekend beach party.
1572	Staff helpful and friendly.
1572	Right on the 'strip' with good facilities and in house bars, cafes and resturants.
1575	Everything was build too far away from each other.
1575	Total number of minutes to get from parking to hotel room is more than 30 minutes.
1575	15 mins to walk from parking building to hotel lobby.
1575	Have to take two elevators just to get to the room floor.
1575	For the price that we paid, it is not worth to come back.
1576	Stayed at the Venetian for a weekend with my boyfriend.
1576	We absolutely loved our suite.
1576	It was well maintained, as if everything were brand-new.
1576	The hotel staff was friendly, always smiling and helpful when necessary.
1576	We enjoyed our stay; definitely a five-star experience.
1577	Great room very comfy What can one say its Vegas and this has to be one of the top Hotels there id stay here again in a second
1578	Had a great time at the pool.
1578	The restuarants were great.
1580	Love this Hotel, Suite was magnificent.
1580	I felt like I was in a palace, will defintitly return...
1582	The room was a perfect sz bed separated from the coach area!
1583	This was our 4th visit to Vegas, the last one being about 15 years ago!
1583	The Venetian hotel wasn't up and running on our last visit and we wanted to stay here as we had heard a lot about it.
1583	We were here celebrating our 20th wedding anniversary (Vegas was one of our honeymoon destinations).
1583	We were'nt disappointed: lovely hotel, well situated on The Strip, walking distance from other casinos, shops and restaurants.
1583	Lively casino area, more than other large hotels we visited on The Strip.
1583	The hotel is very clean and full of venetian decor, althought it's about 15 years old, it is not dated or run down as it's very well looked after.
1583	The Venetian boasts great shops and restaurants.
1583	We ate at a few of the restaurants and all were very good: Buddy Vs, Noodle Asia, Canalettos and food courts.
1583	We didn't try the pool as the garden/pool area was crowded.
1583	Staff were very friendly, knowledgeable and helpful.
1583	The rooms are all suites and very spacious.
1583	We were initially given a room overlooking the garden area, this was a large suite but we wanted a view of The Strip and so were given a smaller room but with all the same amenities without any hassle.
1583	We also went to the Human Nature, Motown show, in The Venetian and it was fantastic - a great evening for any Motown fans.
1583	As the hotel is very big (typical Vegas style), it was difficult to found our way around.
1583	We didn't try the gondola ride as it was quite expensive about $40 per person.
1583	Overall, we'd stay at The Venetian again!
1584	The hotel itself was lovely.
1584	We were charged £158 on arrival for room tax and deposit, after we had already paid for our stay via Expedia.
1584	It had to be with a card, we couldn't pay it cash.
1584	After that, every day, money was coming off my card.
1584	Because bits were being taken, I incured charges from the bank.
1584	On our final day, when packing, we realised that one of our bags had gone missing which contained various things that we had bought whilst in Las Vegas.
1584	Only me and my partner had been in the room, apart from the house keeper the day before.
1584	We only let the house keepers in twice during our stay, and the items were there after the first time they had been in.
1584	We checked out just after the realisation and told the lady at the desk.
1584	She told us that we had to go to another part of the hotel, however we did not have time as we had to get to the airport to catch one of our three flights home.
1584	She told me that I could email, but there is no customer service email available on the website for us to get in touch and no facebook or Twitter page.
1584	She also told me that we had been charged $180 for use of the mini bar, which has weight sensors in apparently.
1584	It is absolutely disgraceful.
1584	We didn't use anything in the mini bar, we put a drink or two of our own in there, as the prices were extortionate to use the mini bar.
1584	Also, the wi-fi was awful, but was fantastic in other hotels that we visited.
1584	I definitely will not be staying there again next time I go to Las Vegas.
1585	The Venetian is quite impressive overall.
1585	It's very clean and well-secured.
1585	It's massive in size and scope, and the architecture and amenities are excellent.
1585	It is still a bit overpriced, however.
1585	But it's one of the better options on The Strip, I'd say.
1585	The valet services is good.
1585	It's a bit too crowded, but that's also because it's popular with people.
1586	Our second time to the hotel and another good experience.
1586	Our kids love the pools and we will return for another visit.
1587	After recently visiting Italy I was pleassantly surprised at how realistic and true to the location the Venetian was.
1587	The  Venetian had all the amenities necessary to make it difficult to leave.
1587	My only complaint would be the pool area which I found slightly packed with a Hard Rock Cafe atmosphere.
1588	We stayed at the Venetian for 4 nights.
1588	The first two were not good - loud neighbours, but security dealt with them quickly after we called.
1588	To try and make up for the disruptive nights, our daily resort fee was waived for our entire stay.
1588	Pool selection is awesome - something for everyone and no need to get there at the crack of dawn to get a chair - plenty to choose from even into the early afternoon.
1588	Monorail station is next door at Harrah's, which was also convenient and much cheaper than cabbing up and down the strip.
1588	Bouchon Restaurant is great place for breakfast - nice patio outside to start the day.
1588	Would definitely come back.
1589	We travel to Las Vegas once per year and have stayed at a different hotel each time.
1589	We decided on The Venetian.
1589	Although the hotel is lovely, and the cost per night is more than some of the other hotels, we were surprised upon check in that if you want to have a view of the Strip, the additional cost per night is approximately $50.
1589	This is something that is not mentioned on the Expedia web site, nor on the Venetian web site.
1589	The pools are nice, but seating is extremely limited.
1589	The staff does a good job in making sure that if people are not seated at the pool and towels are left on chairs, they will remove them promptly.
1589	I know many of the hotels also charge a per night ""resort fee"" which allows for a newspaper (which you must pick up at the gift shop) and use of the fitness center.
1589	Overall, a nice hotel but watch out for the ""extras"".
1590	Nice arquitectural facility as a Venetian Building ,  but the gondola raid it is just a short, not well illuminated and the ladies that they work under the gondola control, they even know the Italian  lyrics song that tried to sing.
1590	Wi Fi is included in the day rate but is very  poor the connection.
1590	In the suites , the fridge not working properly we found the bottle and others things in room temperature.
1590	The phones only one was working.
1590	I ask front desk to change the room , i did, but still some issues in shower head for example, I ask one the front desk employee to put a note in my account about this issues but he never wrote something in there.
1590	No coffee maker in the room.
1590	Swimming pools  the have instead  three little whirlpools , it is incredible big facility with these little sinks instead of big ones.
1590	And you have to walk more than 15 min to get there, because the elevators are not working and the worst part  they close at 6pm those pools, incredible.
1590	I visited the Wynn Hotel, and this is a good hotel for my next trip.
1590	MGM has the best buffet in the strip.
1591	Good hotel but rooms are dark and old.
1591	Nothing to rave about.
1592	We enjoyed our stay,would love to return The holiday decorations were breathtaking.
1593	The Venetian Hotel has 3 towers; Venetian, Venezia, and Palazzo.
1593	The Venetian tower is the oldest, still very nice but 4-4.5 stars.
1593	I have not stayed in the other towers, but next time I will stay in the Palazzo tower.
1594	Great place, needs lots walking, easy get lost and bad wifi there.
1596	Check-in was smooth.
1596	Front desk staff great!
1598	Suite is so big & beautiful.
1598	I'll come back & stay here again.
1599	The staff was absolutely rude and awful
