ReviewID	SentenceID	Text	Tokens
2203	2203_5	Noticed the pool outside was shaded most of the day, so if you want to sunbathe this is not the hotel for you.	["Noticed","the","pool","outside","was","shaded","most","of","the","day",",","so","if","you","want","to","sunbathe","this","is","not","the","hotel","for","you","."]
2203	2203_6	We were too busy anyway...	["We","were","too","busy","anyway","..."]
2203	2203_7	Other than those two things we loved this hotel---the best stay I've had and I've been to Vegas 5 times!	["Other","than","those","two","things","we","loved","this","hotel","--","the","best","stay","I","'ve","had","and","I","'ve","been","to","Vegas","5","times","!"]
2204	2204_0	Second time here and I'd do it again.	["Second","time","here","and","I","'d","do","it","again","."]
2204	2204_1	Very large and nicely appointed room.	["Very","large","and","nicely","appointed","room","."]
2204	2204_2	Door connecting to neighbors room didn't do much as soundproofing and given Vegas hours, cost us some quiet sleep.	["Door","connecting","to","neighbors","room","did","n't","do","much","as","soundproofing","and","given","Vegas","hours",",","cost","us","some","quiet","sleep","."]
2204	2204_3	The mall is fun, the restaurants, particularly Bouchon, were excellent and the Canyon Ranch Spa is a winner.	["The","mall","is","fun",",","the","restaurants",",","particularly","Bouchon",",","were","excellent","and","the","Canyon","Ranch","Spa","is","a","winner","."]
2204	2204_4	Pool is popular, so get there early to get a chaise lounge.	["Pool","is","popular",",","so","get","there","early","to","get","a","chaise","lounge","."]
2205	2205_0	Excellent all around experience!	["Excellent","all","around","experience","!"]
2205	2205_1	I've stayed at several Vegas hotels and this one surpasses them all.	["I","'ve","stayed","at","several","Vegas","hotels","and","this","one","surpasses","them","all","."]
2206	2206_0	This was my first trip to Vegas.	["This","was","my","first","trip","to","Vegas","."]
2206	2206_1	After staying at the Venetian and walking through most of the hotels on the strip, This one is in the top 4. I have to say I prefer it more based on several items:Location was good and out of the way of the less attractive areas.	["After","staying","at","the","Venetian","and","walking","through","most","of","the","hotels","on","the","strip",",","This","one","is","in","the","top","4",".","I","have","to","say","I","prefer","it","more","based","on","several","items:Location","was","good","and","out","of","the","way","of","the","less","attractive","areas","."]
2206	2206_2	Size was incredible with all of the facilities available, the shopping built in and connection to the Palazzo.	["Size","was","incredible","with","all","of","the","facilities","available",",","the","shopping","built","in","and","connection","to","the","Palazzo","."]
2206	2206_3	Quality of hotel was at the top of the list with Wynn, Bellagio and Caesar's which made it very nice.	["Quality","of","hotel","was","at","the","top","of","the","list","with","Wynn",",","Bellagio","and","Caesar","'s","which","made","it","very","nice","."]
2206	2206_4	Quality of room was on par with top hotels across the country I've stayed at and we were in the smallest room of 650sqft at an average cost of $200/night which is a great price for how nice this place was.	["Quality","of","room","was","on","par","with","top","hotels","across","the","country","I","'ve","stayed","at","and","we","were","in","the","smallest","room","of","650sqft","at","an","average","cost","of","200/night","which","is","a","great","price","for","how","nice","this","place","was","."]
2206	2206_5	Cleanliness of hotel was one at the top of the list including limited smoke smell in the casino.	["Cleanliness","of","hotel","was","one","at","the","top","of","the","list","including","limited","smoke","smell","in","the","casino","."]
2206	2206_6	They had onsite Avis cars available which was very convenient.	["They","had","onsite","Avis","cars","available","which","was","very","convenient","."]
2206	2206_7	This hotel was recommended by locals I spoke with along with Wynn and Bellagio as the top hotels.	["This","hotel","was","recommended","by","locals","I","spoke","with","along","with","Wynn","and","Bellagio","as","the","top","hotels","."]
2206	2206_9	We weren't the richest folks there by far and treated very well everywhere we went at the hotel.	["We","were","n't","the","richest","folks","there","by","far","and","treated","very","well","everywhere","we","went","at","the","hotel","."]
2206	2206_10	This hotel had so much to offer and was huge in size (second only to Caesar).	["This","hotel","had","so","much","to","offer","and","was","huge","in","size","(","second","only","to","Caesar",")","."]
2206	2206_11	Without the map, you get lost quickly.	["Without","the","map",",","you","get","lost","quickly","."]
2206	2206_12	The food was incredible in each place we ate within the hotel.	["The","food","was","incredible","in","each","place","we","ate","within","the","hotel","."]
2206	2206_13	You could easily stay in the hotel your entire trip and be completely satisfied with a room, entertainment, gambling, food and shopping.	["You","could","easily","stay","in","the","hotel","your","entire","trip","and","be","completely","satisfied","with","a","room",",","entertainment",",","gambling",",","food","and","shopping","."]
2206	2206_14	While other hotels were suggested to try as well, we will stay at the Venetian again as it more than met all of our desires.	["While","other","hotels","were","suggested","to","try","as","well",",","we","will","stay","at","the","Venetian","again","as","it","more","than","met","all","of","our","desires","."]
2207	2207_0	We were gifted this vacation stay from our kids to celebrate our 40 th anniversary.	["We","were","gifted","this","vacation","stay","from","our","kids","to","celebrate","our","40","th","anniversary","."]
2207	2207_2	We are a couple in our 60s and we got around very easily from our Hotel.	["We","are","a","couple","in","our","60s","and","we","got","around","very","easily","from","our","Hotel","."]
2207	2207_3	The Hotel staff, location, and facility were excellent.	["The","Hotel","staff",",","location",",","and","facility","were","excellent","."]
2207	2207_4	Everyone were so helpful and the rooms were very clean!	["Everyone","were","so","helpful","and","the","rooms","were","very","clean","!"]
2207	2207_5	The bed was so comfortable.	["The","bed","was","so","comfortable","."]
2207	2207_6	The only downside I would say was the price of the food.	["The","only","downside","I","would","say","was","the","price","of","the","food","."]
2207	2207_7	I paid 15.00 for 2 eggs and a biscuit.	["I","paid","15.00","for","2","eggs","and","a","biscuit","."]
2207	2207_8	Other then that we lived it!	["Other","then","that","we","lived","it","!"]
2207	2207_10	And had an amazing time.	["And","had","an","amazing","time","."]
2208	2208_0	Nice hotel but very big  we actually we're put in the pallazio which is far 1000m from the venician good casino but too crowdy	["Nice","hotel","but","very","big","we","actually","we","'re","put","in","the","pallazio","which","is","far","1000m","from","the","venician","good","casino","but","too","crowdy"]
2209	2209_0	All of the hotel staff that we encountered were all very friendly.	["All","of","the","hotel","staff","that","we","encountered","were","all","very","friendly","."]
2209	2209_1	Hotel was very nice and clean.	["Hotel","was","very","nice","and","clean","."]
2209	2209_2	Only problems we had was our room had a very distinct odor to it.	["Only","problems","we","had","was","our","room","had","a","very","distinct","odor","to","it","."]
2209	2209_3	The tips of dressers were not wiped down still had residue from previous people's drinks on the tops.	["The","tips","of","dressers","were","not","wiped","down","still","had","residue","from","previous","people","'s","drinks","on","the","tops","."]
2209	2209_4	Also had issues with room key/door not working all the time.	["Also","had","issues","with","room","key","/","door","not","working","all","the","time","."]
2209	2209_5	Notified front desk and security numerous times but never was taken care of.	["Notified","front","desk","and","security","numerous","times","but","never","was","taken","care","of","."]
2209	2209_6	All in all though I would definitely stay there again.	["All","in","all","though","I","would","definitely","stay","there","again","."]
2210	2210_0	The Venetian was really Christmassy with a winer in Venice theme.	["The","Venetian","was","really","Christmassy","with","a","winer","in","Venice","theme","."]
2210	2210_1	Had brunch on Christmas morning at their Bouchon restaurant.	["Had","brunch","on","Christmas","morning","at","their","Bouchon","restaurant","."]
2213	2213_0	The hotel was fantastic, very comfortable and conveinent to the strip.	["The","hotel","was","fantastic",",","very","comfortable","and","conveinent","to","the","strip","."]
2213	2213_1	The hotel staff were very accomidating and helped me with everything I asked.	["The","hotel","staff","were","very","accomidating","and","helped","me","with","everything","I","asked","."]
2214	2214_0	Hotel service and quality of the room was outstanding.	["Hotel","service","and","quality","of","the","room","was","outstanding","."]
2214	2214_1	The sunken living room area with fold out sofa bed was just the right fit for our family...	["The","sunken","living","room","area","with","fold","out","sofa","bed","was","just","the","right","fit","for","our","family","..."]
2215	2215_0	Nice hotel a little too fan ey and really huge easy to get lost.	["Nice","hotel","a","little","too","fan","ey","and","really","huge","easy","to","get","lost","."]
2215	2215_1	The cAsino is pretty nice but there's notMuch.	["The","cAsino","is","pretty","nice","but","there","'s","notMuch","."]
2215	2215_2	Be ready to spend a lot of $$	["Be","ready","to","spend","a","lot","of"]
2216	2216_2	Not crazy about the layout of the room but the staff was wonderful both in person and over the phone.	["Not","crazy","about","the","layout","of","the","room","but","the","staff","was","wonderful","both","in","person","and","over","the","phone","."]
2216	2216_3	I found everything fairly easy to navigate and there was a lot to do without even leaving the Venitian.	["I","found","everything","fairly","easy","to","navigate","and","there","was","a","lot","to","do","without","even","leaving","the","Venitian","."]
2216	2216_4	From the resturaunts to the oxygen bar the service was excellent.	["From","the","resturaunts","to","the","oxygen","bar","the","service","was","excellent","."]
2216	2216_5	TAO was crazy crowded but the music was good.	["TAO","was","crazy","crowded","but","the","music","was","good","."]
2216	2216_6	Overall gambeling to clubbing a great trip and recommended.	["Overall","gambeling","to","clubbing","a","great","trip","and","recommended","."]
2217	2217_0	The best hotel I have ever stayed at.	["The","best","hotel","I","have","ever","stayed","at","."]
2217	2217_1	Great staff , great room.	["Great","staff",",","great","room","."]
2218	2218_0	Started out well, got put into a beautiful room on the 33rd floor overlooking the pools.	["Started","out","well",",","got","put","into","a","beautiful","room","on","the","33rd","floor","overlooking","the","pools","."]
2218	2218_2	Was a great start, then at 4am that morning the water main blew and flooded the floor including our room.	["Was","a","great","start",",","then","at","4am","that","morning","the","water","main","blew","and","flooded","the","floor","including","our","room","."]
2218	2218_3	Got shifted to another room which was already occupied.	["Got","shifted","to","another","room","which","was","already","occupied","."]
2218	2218_5	Then moved to another.	["Then","moved","to","another","."]
2218	2218_6	The room interiors were old.	["The","room","interiors","were","old","."]
2218	2218_8	Was like moving from the intercontinental to the holiday inn express...	["Was","like","moving","from","the","intercontinental","to","the","holiday","inn","express","..."]
2218	2218_9	Then had to negotiate to have clothes that were wet from the flood washed...	["Then","had","to","negotiate","to","have","clothes","that","were","wet","from","the","flood","washed","..."]
2218	2218_10	No sorry for the hassles.	["No","sorry","for","the","hassles","."]
2218	2218_12	Just move and shut up feeling.	["Just","move","and","shut","up","feeling","."]
2218	2218_14	Not family friendly...	["Not","family","friendly","..."]
2218	2218_15	Will never stay here again.	["Will","never","stay","here","again","."]
2219	2219_0	overall it is good but they try to charge me items which i haven't used	["overall","it","is","good","but","they","try","to","charge","me","items","which","i","have","n't","used"]
2220	2220_0	The Venetian is a beautiful hotel however it is too big.	["The","Venetian","is","a","beautiful","hotel","however","it","is","too","big","."]
2220	2220_1	The shear size makes everything a hike and it becomes inconvenient to navigate.	["The","shear","size","makes","everything","a","hike","and","it","becomes","inconvenient","to","navigate","."]
2220	2220_2	Having to walk a city block to get to the ice machine is a bit much.	["Having","to","walk","a","city","block","to","get","to","the","ice","machine","is","a","bit","much","."]
2220	2220_3	I love the Grand Canal and the choice of restaurants,  but I am not sure if I would return.	["I","love","the","Grand","Canal","and","the","choice","of","restaurants",",","but","I","am","not","sure","if","I","would","return","."]
2221	2221_0	To break up a long drive we stopped at the Venetian for one night.	["To","break","up","a","long","drive","we","stopped","at","the","Venetian","for","one","night","."]
2221	2221_1	The check-in went okay but when we went to the room they had given us the wrong key/room number...	["The","check","-","in","went","okay","but","when","we","went","to","the","room","they","had","given","us","the","wrong","key","/","room","number","..."]
2221	2221_2	This would have been a problem entailing a long return trip to the desk fortunately a bell-hop was with us and tried the room (to find it occupied).	["This","would","have","been","a","problem","entailing","a","long","return","trip","to","the","desk","fortunately","a","bell","-","hop","was","with","us","and","tried","the","room","(","to","find","it","occupied",")","."]
2221	2221_3	He then disappeared off and contacted the desk for us to find out the correct room number.	["He","then","disappeared","off","and","contacted","the","desk","for","us","to","find","out","the","correct","room","number","."]
2221	2221_4	As we had a two year-old with us we were very lucky not to have had to make the long trip to reception.	["As","we","had","a","two","year","-","old","with","us","we","were","very","lucky","not","to","have","had","to","make","the","long","trip","to","reception","."]
2221	2221_5	The hotel desk was supposed to phone and apologise but never did.	["The","hotel","desk","was","supposed","to","phone","and","apologise","but","never","did","."]
2221	2221_7	Not much else to say for a short one-night stay...	["Not","much","else","to","say","for","a","short","one","-","night","stay","..."]
2221	2221_9	when will they stop the indoor smoking in the casinos?	["when","will","they","stop","the","indoor","smoking","in","the","casinos","?"]
2222	2222_0	This resort was just WOW one of my very best hotels I have ever stayed.	["This","resort","was","just","WOW","one","of","my","very","best","hotels","I","have","ever","stayed","."]
2222	2222_1	The staff are very friendly and the place is just very breathtaking.	["The","staff","are","very","friendly","and","the","place","is","just","very","breathtaking","."]
2222	2222_2	The rooms and hotel were very clean comfortable beds and we had a great view over the Las Vegas Strip.	["The","rooms","and","hotel","were","very","clean","comfortable","beds","and","we","had","a","great","view","over","the","Las","Vegas","Strip","."]
2222	2222_3	One thing I didn't like was that inside the fridge were drinks and on top of the counter were like some snacks to be offered but not for free of course, they have sensors that if you pick anything up you will automatically get charged instant even if you don't drink/eat it.	["One","thing","I","did","n't","like","was","that","inside","the","fridge","were","drinks","and","on","top","of","the","counter","were","like","some","snacks","to","be","offered","but","not","for","free","of","course",",","they","have","sensors","that","if","you","pick","anything","up","you","will","automatically","get","charged","instant","even","if","you","do","n't","drink","/","eat","it","."]
2222	2222_4	It's best to stay away from these areas, but it's ok the rest makes up for it.	["It","'s","best","to","stay","away","from","these","areas",",","but","it","'s","ok","the","rest","makes","up","for","it","."]
2223	2223_0	We stayed for three nights in May.	["We","stayed","for","three","nights","in","May","."]
2223	2223_1	The room was luxurious, clean and comfortable.	["The","room","was","luxurious",",","clean","and","comfortable","."]
2223	2223_2	The very helpful receptionist Jade, listened to our request for a room near to the elevator and on a lower floor (I have mobility problems) and gave us a room with a lovely view.	["The","very","helpful","receptionist","Jade",",","listened","to","our","request","for","a","room","near","to","the","elevator","and","on","a","lower","floor","(","I","have","mobility","problems",")","and","gave","us","a","room","with","a","lovely","view","."]
2223	2223_3	There is great choice  of places to eat in the hotel.	["There","is","great","choice","of","places","to","eat","in","the","hotel","."]
2223	2223_4	Very happy with our stay.	["Very","happy","with","our","stay","."]
2223	2223_5	Only gripe was the price of the drinks at the poolside bar!	["Only","gripe","was","the","price","of","the","drinks","at","the","poolside","bar","!"]
2224	2224_0	The room was very clean and comfortable.	["The","room","was","very","clean","and","comfortable","."]
2224	2224_1	The entire hotel was one of the most beautiful and elegant hotels on the strip, without the snooty ambiance.	["The","entire","hotel","was","one","of","the","most","beautiful","and","elegant","hotels","on","the","strip",",","without","the","snooty","ambiance","."]
2224	2224_2	The only area that could improve is in the attitude of most of the security and some of the valet staff.	["The","only","area","that","could","improve","is","in","the","attitude","of","most","of","the","security","and","some","of","the","valet","staff","."]
2224	2224_3	Security was impolite and treated people like delinquents.	["Security","was","impolite","and","treated","people","like","delinquents","."]
2224	2224_4	The men that brought the vehicles to you were most courteous and polite, but not the ones at the valet desk.	["The","men","that","brought","the","vehicles","to","you","were","most","courteous","and","polite",",","but","not","the","ones","at","the","valet","desk","."]
2224	2224_5	There were some that were nice, but most were rude and treated people like a number, not a person.	["There","were","some","that","were","nice",",","but","most","were","rude","and","treated","people","like","a","number",",","not","a","person","."]
2224	2224_6	The front desk and housekeeping were EXCELLENT!	["The","front","desk","and","housekeeping","were","EXCELLENT","!"]
2225	2225_0	Reserved the Bella Suite for a weekend to celebrate my 40th.	["Reserved","the","Bella","Suite","for","a","weekend","to","celebrate","my","40th","."]
2225	2225_1	First day was a challenge navigating, but after the first 24 hrs, it was second nature.	["First","day","was","a","challenge","navigating",",","but","after","the","first","24","hrs",",","it","was","second","nature","."]
2225	2225_2	Plenty of elevators and security to prevent the wrong individuals from getting to the rooms.	["Plenty","of","elevators","and","security","to","prevent","the","wrong","individuals","from","getting","to","the","rooms","."]
2225	2225_3	Several pools available (family friendly to adult).	["Several","pools","available","(","family","friendly","to","adult",")","."]
2225	2225_4	Tao Beach was incredible.	["Tao","Beach","was","incredible","."]
2225	2225_5	Casino was large enough to find all the games you are looking for.	["Casino","was","large","enough","to","find","all","the","games","you","are","looking","for","."]
2225	2225_7	Walgreen's was right next to hotel for any forgotten toiletries.	["Walgreen","'s","was","right","next","to","hotel","for","any","forgotten","toiletries","."]
2225	2225_8	I will stay there again.	["I","will","stay","there","again","."]
2226	2226_0	Luxury hotel well worth a visit, excellent service from friendly efficient staff.	["Luxury","hotel","well","worth","a","visit",",","excellent","service","from","friendly","efficient","staff","."]
2227	2227_0	Spectacular hotel, outstanding amenities and extremely attentive staff made for a memorable weekend.	["Spectacular","hotel",",","outstanding","amenities","and","extremely","attentive","staff","made","for","a","memorable","weekend","."]
2227	2227_1	We will definitely go back and the Venetian will be our hotel!	["We","will","definitely","go","back","and","the","Venetian","will","be","our","hotel","!"]
2227	2227_2	The suite was spacious, elegantly appointed and clean.	["The","suite","was","spacious",",","elegantly","appointed","and","clean","."]
2227	2227_3	The king sized bed was very comfortable.	["The","king","sized","bed","was","very","comfortable","."]
2227	2227_4	The bathroom was beautiful and very spacious, my wife loved the vanity!	["The","bathroom","was","beautiful","and","very","spacious",",","my","wife","loved","the","vanity","!"]
2227	2227_5	The hotel has so many great restaurants, and the indoor gondola ride was a huge romantic hit.	["The","hotel","has","so","many","great","restaurants",",","and","the","indoor","gondola","ride","was","a","huge","romantic","hit","."]
2227	2227_6	Food was excellent and visiting St. Mark's Square was fun.	["Food","was","excellent","and","visiting","St.","Mark","'s","Square","was","fun","."]
2227	2227_7	Overall we loved our stay at the Venetian Hotel!	["Overall","we","loved","our","stay","at","the","Venetian","Hotel","!"]
2228	2228_0	Excellent hotel with super facilities .	["Excellent","hotel","with","super","facilities","."]
2228	2228_2	It is just too big for my liking ...	["It","is","just","too","big","for","my","liking","..."]
2228	2228_3	Takes for ever to check in and get to your room.	["Takes","for","ever","to","check","in","and","get","to","your","room","."]
2228	2228_4	But overall, very good.	["But","overall",",","very","good","."]
2228	2228_5	The check in guy tried to up sell me a room with a view but when I declined a still got a ""complimentary"" room with a view.	["The","check","in","guy","tried","to","up","sell","me","a","room","with","a","view","but","when","I","declined","a","still","got","a","''","``","complimentary","''","''","room","with","a","view","."]
2229	2229_0	This is by far the nicest hotel we have stayed at in Vegas.	["This","is","by","far","the","nicest","hotel","we","have","stayed","at","in","Vegas","."]
2229	2229_1	We have stayed at the Bellagio.	["We","have","stayed","at","the","Bellagio","."]
2229	2229_5	and this hotel blows them all away.	["and","this","hotel","blows","them","all","away","."]
2229	2229_7	From the extremely friendly staff.	["From","the","extremely","friendly","staff","."]
2229	2229_9	to the open and bright casino.	["to","the","open","and","bright","casino","."]
2229	2229_11	to the wide variety of dining options the Venetian  has it all.	["to","the","wide","variety","of","dining","options","the","Venetian","has","it","all","."]
2229	2229_12	Free valet service...	["Free","valet","service","..."]
2229	2229_13	and the front desk let us check in @ 8:00am...	["and","the","front","desk","let","us","check","in","@","8:00","am","..."]
2229	2229_14	rooms are huge and comfortable...	["rooms","are","huge","and","comfortable","..."]
2229	2229_15	we will definitely come back!	["we","will","definitely","come","back","!"]
2230	2230_0	My wife and I recently had a memorable 2 nights stay at Venetian.	["My","wife","and","I","recently","had","a","memorable","2","nights","stay","at","Venetian","."]
2230	2230_1	The rooms were very spacious and comfortable, hotel was clean and hotel staff very friendly.	["The","rooms","were","very","spacious","and","comfortable",",","hotel","was","clean","and","hotel","staff","very","friendly","."]
2230	2230_2	The best part of our stay was the romantic charm of Venice at the hotel.	["The","best","part","of","our","stay","was","the","romantic","charm","of","Venice","at","the","hotel","."]
2230	2230_3	We have not been to Venice, but while strolling along the Grand canals, riding the gondola and listening to live music at St. Mark's square, we felt we were present in the romantic European city.	["We","have","not","been","to","Venice",",","but","while","strolling","along","the","Grand","canals",",","riding","the","gondola","and","listening","to","live","music","at","St.","Mark","'s","square",",","we","felt","we","were","present","in","the","romantic","European","city","."]
2230	2230_4	We enjoyed one of our best Italian lunch dates at Zeffrino's (we arrived early and so found a nice seat overlooking the canal).	["We","enjoyed","one","of","our","best","Italian","lunch","dates","at","Zeffrino","'s","(","we","arrived","early","and","so","found","a","nice","seat","overlooking","the","canal",")","."]
2230	2230_5	Also had a great experience riding the Gondola, made special by our friendly gondolier who sang great songs for us.	["Also","had","a","great","experience","riding","the","Gondola",",","made","special","by","our","friendly","gondolier","who","sang","great","songs","for","us","."]
2230	2230_6	The casino was nice and did offer free drinks when we were playing.	["The","casino","was","nice","and","did","offer","free","drinks","when","we","were","playing","."]
2230	2230_7	We did have a small glitch before checkout as I realized there were 19 items from the mini-bar that were wrongly charged to our bill (the bright side was that V made the bill and charges available for preview in room TV and also sent me an email).	["We","did","have","a","small","glitch","before","checkout","as","I","realized","there","were","19","items","from","the","mini","-","bar","that","were","wrongly","charged","to","our","bill","(","the","bright","side","was","that","V","made","the","bill","and","charges","available","for","preview","in","room","TV","and","also","sent","me","an","email",")","."]
2230	2230_8	We hadn't touched anything in the bar so either the electronic sensors were too sensitive, or the hotel cleaning staff triggered it during inventory check.	["We","had","n't","touched","anything","in","the","bar","so","either","the","electronic","sensors","were","too","sensitive",",","or","the","hotel","cleaning","staff","triggered","it","during","inventory","check","."]
2230	2230_9	Anyway, we explained it to the front desk and they promptly waived it off.	["Anyway",",","we","explained","it","to","the","front","desk","and","they","promptly","waived","it","off","."]
2231	2231_0	Hotel room was excellent and really enjoyed the recycling and energy program.	["Hotel","room","was","excellent","and","really","enjoyed","the","recycling","and","energy","program","."]
2231	2231_2	Restaurants were very good.	["Restaurants","were","very","good","."]
2231	2231_3	The dirtiness of smoking these days is unexceptable and pool areas are average.	["The","dirtiness","of","smoking","these","days","is","unexceptable","and","pool","areas","are","average","."]
2231	2231_4	Conference facility and food s were great.	["Conference","facility","and","food","s","were","great","."]
2231	2231_5	Overall a 4. Well done	["Overall","a","4",".","Well","done"]
2232	2232_0	Had a great time in Vegas and the hotel really was a part of it.	["Had","a","great","time","in","Vegas","and","the","hotel","really","was","a","part","of","it","."]
2232	2232_1	I will be staying here in my next visit soon.	["I","will","be","staying","here","in","my","next","visit","soon","."]
2233	2233_0	This a really great hotel and great for anyone.	["This","a","really","great","hotel","and","great","for","anyone","."]
2233	2233_1	The hotel has the club Tao which is the hottest club in Las Vegas.	["The","hotel","has","the","club","Tao","which","is","the","hottest","club","in","Las","Vegas","."]
2233	2233_2	It's very hard to get in so arrive early.	["It","'s","very","hard","to","get","in","so","arrive","early","."]
2234	2234_1	Where to begin it was just an amazing experience from start to finish.	["Where","to","begin","it","was","just","an","amazing","experience","from","start","to","finish","."]
2234	2234_2	Did not want to leave and wish I did not waste my time staying at other Vegas hotels which did not match up (For example the Bellagio was a complete waste of time, inferior quality in comparison to the Venetian and we paid less for the Venetian for what was supposed to be equivalent suites).	["Did","not","want","to","leave","and","wish","I","did","not","waste","my","time","staying","at","other","Vegas","hotels","which","did","not","match","up","(","For","example","the","Bellagio","was","a","complete","waste","of","time",",","inferior","quality","in","comparison","to","the","Venetian","and","we","paid","less","for","the","Venetian","for","what","was","supposed","to","be","equivalent","suites",")","."]
2234	2234_3	My favourite thing about the Venetian was the size of the suite!	["My","favourite","thing","about","the","Venetian","was","the","size","of","the","suite","!"]
2234	2234_4	I think it is the same size as my apartment back in London and everything was beautifully maintained with and we had the best view of the pool so we could check out which sunloungers were available before heading down ;) I also loved the amenities - the shops are amazing!	["I","think","it","is","the","same","size","as","my","apartment","back","in","London","and","everything","was","beautifully","maintained","with","and","we","had","the","best","view","of","the","pool","so","we","could","check","out","which","sunloungers","were","available","before","heading","down",";",")","I","also","loved","the","amenities","-","the","shops","are","amazing","!"]
2234	2234_5	The canal ride is a fun experience!	["The","canal","ride","is","a","fun","experience","!"]
2234	2234_6	Also Tao Beach was one of my favourite pool parties.	["Also","Tao","Beach","was","one","of","my","favourite","pool","parties","."]
2234	2234_7	It is also well placed on the strip, next to the Wynn which is another quality hotel and also the new Fashion mall.	["It","is","also","well","placed","on","the","strip",",","next","to","the","Wynn","which","is","another","quality","hotel","and","also","the","new","Fashion","mall","."]
2234	2234_8	I am in love with the Venetian and can't wait to go back next year!	["I","am","in","love","with","the","Venetian","and","ca","n't","wait","to","go","back","next","year","!"]
2235	2235_0	This hotel is amazing.	["This","hotel","is","amazing","."]
2235	2235_1	Everything you need in Vegas in one place.	["Everything","you","need","in","Vegas","in","one","place","."]
2235	2235_2	The beauty of this hotel is out of this world.	["The","beauty","of","this","hotel","is","out","of","this","world","."]
2235	2235_3	Same goes for the shopping, shows, and the staff.	["Same","goes","for","the","shopping",",","shows",",","and","the","staff","."]
2238	2238_0	Great hotel in center if town!	["Great","hotel","in","center","if","town","!"]
2238	2238_1	Good price for fabulous accomodations!	["Good","price","for","fabulous","accomodations","!"]
2239	2239_0	Upon checking in there were speaker tests being done for about an hour on the security system.	["Upon","checking","in","there","were","speaker","tests","being","done","for","about","an","hour","on","the","security","system","."]
2239	2239_1	The wifi signal was terrible and I could rarely connect.	["The","wifi","signal","was","terrible","and","I","could","rarely","connect","."]
2239	2239_2	I awoke at 3 in the morning one night to a lot of noise that sounded like construction.	["I","awoke","at","3","in","the","morning","one","night","to","a","lot","of","noise","that","sounded","like","construction","."]
2239	2239_3	This went on for 45 minutes.	["This","went","on","for","45","minutes","."]
2239	2239_4	I called the front desk and they offered to move my suite.	["I","called","the","front","desk","and","they","offered","to","move","my","suite","."]
2239	2239_5	It was almost 4 in the morning at this point and I just wanted sleep, not to have to move suites.	["It","was","almost","4","in","the","morning","at","this","point","and","I","just","wanted","sleep",",","not","to","have","to","move","suites","."]
2239	2239_6	There was no follow up to my issue or compensation for my troubles.	["There","was","no","follow","up","to","my","issue","or","compensation","for","my","troubles","."]
2239	2239_7	The daily resort fee is almost $30.	["The","daily","resort","fee","is","almost","30","."]
2239	2239_8	A water from the minibar was $6.	["A","water","from","the","minibar","was","6","."]
2239	2239_9	Room service is also quite expensive.	["Room","service","is","also","quite","expensive","."]
2239	2239_10	Overall, the room was very nice, but everything is expensive for the issues I dealt with.	["Overall",",","the","room","was","very","nice",",","but","everything","is","expensive","for","the","issues","I","dealt","with","."]
2239	2239_11	If I am paying that much for a room the least the should have is a working wifi signal.	["If","I","am","paying","that","much","for","a","room","the","least","the","should","have","is","a","working","wifi","signal","."]
2239	2239_12	I would not stay here again.	["I","would","not","stay","here","again","."]
2240	2240_0	We had travelled by car having stayed in San Francisco, Los Angeles and then on to Vegas.	["We","had","travelled","by","car","having","stayed","in","San","Francisco",",","Los","Angeles","and","then","on","to","Vegas","."]
2240	2240_1	The Venetian was by far the largest and plushest hotel I have stayed in.	["The","Venetian","was","by","far","the","largest","and","plushest","hotel","I","have","stayed","in","."]
2240	2240_2	The vastness of the whole complex which includes two casinos, many restaurants and shops was initially overwhelming.	["The","vastness","of","the","whole","complex","which","includes","two","casinos",",","many","restaurants","and","shops","was","initially","overwhelming","."]
2240	2240_3	All rooms at the Venetian Hotel are suites complete with three televisions, one of which is in the bathroom.	["All","rooms","at","the","Venetian","Hotel","are","suites","complete","with","three","televisions",",","one","of","which","is","in","the","bathroom","."]
2240	2240_4	We had the smallest suite which is a king room.	["We","had","the","smallest","suite","which","is","a","king","room","."]
2240	2240_5	It was large with a focus on plush rather than modern but was extremely comfortable.	["It","was","large","with","a","focus","on","plush","rather","than","modern","but","was","extremely","comfortable","."]
2242	2242_0	The Venetian has large rooms for close to the same price as a comparable hotel.	["The","Venetian","has","large","rooms","for","close","to","the","same","price","as","a","comparable","hotel","."]
2242	2242_1	There was plenty of space for the 3 of us, even in the bathroom.	["There","was","plenty","of","space","for","the","3","of","us",",","even","in","the","bathroom","."]
2242	2242_2	The staff was courteous and accommodating, and they did a great job cleaning the room every day.	["The","staff","was","courteous","and","accommodating",",","and","they","did","a","great","job","cleaning","the","room","every","day","."]
2242	2242_3	We also ate at their signature restaurant, TAO, and it was amazing!	["We","also","ate","at","their","signature","restaurant",",","TAO",",","and","it","was","amazing","!"]
2242	2242_4	Great food and the perfect decor.	["Great","food","and","the","perfect","decor","."]
2242	2242_5	The location on the Strip is great.	["The","location","on","the","Strip","is","great","."]
2242	2242_6	Right across from the Mirage, it's right where the action is.	["Right","across","from","the","Mirage",",","it","'s","right","where","the","action","is","."]
2243	2243_0	It was a great hotel.	["It","was","a","great","hotel","."]
2243	2243_1	As well as beautiful.	["As","well","as","beautiful","."]
2243	2243_2	The staff were very friendly and kind.	["The","staff","were","very","friendly","and","kind","."]
